Total Timesteps: 143320	 Episode Num: 210	 Reward: -2598
Total Timesteps: 143330	 Episode Num: 210	 Reward: -2648
Total Timesteps: 143340	 Episode Num: 210	 Reward: -2698
Total Timesteps: 143350	 Episode Num: 210	 Reward: -2748
Total Timesteps: 143360	 Episode Num: 210	 Reward: -2798
Total Timesteps: 143370	 Episode Num: 210	 Reward: -2848
Total Timesteps: 143380	 Episode Num: 210	 Reward: -2898
Total Timesteps: 143390	 Episode Num: 210	 Reward: -2948
Total Timesteps: 143400	 Episode Num: 210	 Reward: -2998
Total Timesteps: 143410	 Episode Num: 210	 Reward: -3048
Total Timesteps: 143420	 Episode Num: 210	 Reward: -3098
Total Timesteps: 143430	 Episode Num: 210	 Reward: -3148
Total Timesteps: 143440	 Episode Num: 210	 Reward: -3198
Total Timesteps: 143450	 Episode Num: 210	 Reward: -3248
Total Timesteps: 143460	 Episode Num: 210	 Reward: -3298
Total Timesteps: 143470	 Episode Num: 210	 Reward: -3348
Total Timesteps: 143480	 Episode Num: 210	 Reward: -3398
Total Timesteps: 143490	 Episode Num: 210	 Reward: -3448
Total Timesteps: 143500	 Episode Num: 210	 Reward: -3498
Total Timesteps: 143510	 Episode Num: 210	 Reward: -3548
Total Timesteps: 143520	 Episode Num: 210	 Reward: -3598
Total Timesteps: 143530	 Episode Num: 210	 Reward: -3648
Total Timesteps: 143540	 Episode Num: 210	 Reward: -3698
Total Timesteps: 143550	 Episode Num: 210	 Reward: -3748
Total Timesteps: 143560	 Episode Num: 210	 Reward: -3798
Total Timesteps: 143570	 Episode Num: 210	 Reward: -3831
Total Timesteps: 143580	 Episode Num: 210	 Reward: -3881
Total Timesteps: 143590	 Episode Num: 210	 Reward: -3931
Total Timesteps: 143600	 Episode Num: 210	 Reward: -3974
Total Timesteps: 143610	 Episode Num: 210	 Reward: -3954
Total Timesteps: 143620	 Episode Num: 210	 Reward: -3997
Total Timesteps: 143630	 Episode Num: 210	 Reward: -4047
Total Timesteps: 143640	 Episode Num: 210	 Reward: -4097
Total Timesteps: 143650	 Episode Num: 210	 Reward: -4147
Total Timesteps: 143660	 Episode Num: 210	 Reward: -4197
Total Timesteps: 143670	 Episode Num: 210	 Reward: -4247
Total Timesteps: 143680	 Episode Num: 210	 Reward: -4297
Total Timesteps: 143690	 Episode Num: 210	 Reward: -4347
Total Timesteps: 143700	 Episode Num: 210	 Reward: -4397
Total Timesteps: 143710	 Episode Num: 211	 Reward: -15
Total Timesteps: 143720	 Episode Num: 211	 Reward: -65
Total Timesteps: 143730	 Episode Num: 211	 Reward: -115
Total Timesteps: 143740	 Episode Num: 211	 Reward: -165
Total Timesteps: 143750	 Episode Num: 211	 Reward: -215
Total Timesteps: 143760	 Episode Num: 211	 Reward: -265
Total Timesteps: 143770	 Episode Num: 211	 Reward: -315
Total Timesteps: 143780	 Episode Num: 211	 Reward: -365
Total Timesteps: 143790	 Episode Num: 211	 Reward: -415
Total Timesteps: 143800	 Episode Num: 211	 Reward: -465
Total Timesteps: 143810	 Episode Num: 211	 Reward: -515
Total Timesteps: 143820	 Episode Num: 211	 Reward: -565
Total Timesteps: 143830	 Episode Num: 211	 Reward: -615
Total Timesteps: 143840	 Episode Num: 211	 Reward: -665
Total Timesteps: 143850	 Episode Num: 211	 Reward: -708
Total Timesteps: 143860	 Episode Num: 211	 Reward: -688
Total Timesteps: 143870	 Episode Num: 211	 Reward: -619
Total Timesteps: 143880	 Episode Num: 211	 Reward: -669
Total Timesteps: 143890	 Episode Num: 211	 Reward: -719
Total Timesteps: 143900	 Episode Num: 211	 Reward: -769
Total Timesteps: 143910	 Episode Num: 211	 Reward: -819
Total Timesteps: 143920	 Episode Num: 211	 Reward: -869
Total Timesteps: 143930	 Episode Num: 211	 Reward: -919
Total Timesteps: 143940	 Episode Num: 211	 Reward: -901
Total Timesteps: 143950	 Episode Num: 211	 Reward: -781
Total Timesteps: 143960	 Episode Num: 211	 Reward: -746
Total Timesteps: 143970	 Episode Num: 211	 Reward: -796
Total Timesteps: 143980	 Episode Num: 211	 Reward: -846
Total Timesteps: 143990	 Episode Num: 211	 Reward: -896
Total Timesteps: 144000	 Episode Num: 211	 Reward: -946
Total Timesteps: 144010	 Episode Num: 211	 Reward: -996
Total Timesteps: 144020	 Episode Num: 211	 Reward: -1046
Total Timesteps: 144030	 Episode Num: 211	 Reward: -1096
Total Timesteps: 144040	 Episode Num: 211	 Reward: -1146
Total Timesteps: 144050	 Episode Num: 211	 Reward: -1196
Total Timesteps: 144060	 Episode Num: 211	 Reward: -1246
Total Timesteps: 144070	 Episode Num: 211	 Reward: -1296
Total Timesteps: 144080	 Episode Num: 211	 Reward: -1346
Total Timesteps: 144090	 Episode Num: 211	 Reward: -1396
Total Timesteps: 144100	 Episode Num: 211	 Reward: -1446
Total Timesteps: 144110	 Episode Num: 211	 Reward: -1447
Total Timesteps: 144120	 Episode Num: 211	 Reward: -1427
Total Timesteps: 144130	 Episode Num: 211	 Reward: -1407
Total Timesteps: 144140	 Episode Num: 211	 Reward: -1387
Total Timesteps: 144150	 Episode Num: 211	 Reward: -1367
Total Timesteps: 144160	 Episode Num: 211	 Reward: -1347
Total Timesteps: 144170	 Episode Num: 211	 Reward: -1327
Total Timesteps: 144180	 Episode Num: 211	 Reward: -1356
Total Timesteps: 144190	 Episode Num: 211	 Reward: -1406
Total Timesteps: 144200	 Episode Num: 211	 Reward: -1456
Total Timesteps: 144210	 Episode Num: 211	 Reward: -1506
Total Timesteps: 144220	 Episode Num: 211	 Reward: -1556
Total Timesteps: 144230	 Episode Num: 211	 Reward: -1606
Total Timesteps: 144240	 Episode Num: 211	 Reward: -1656
Total Timesteps: 144250	 Episode Num: 211	 Reward: -1706
Total Timesteps: 144260	 Episode Num: 211	 Reward: -1756
Total Timesteps: 144270	 Episode Num: 211	 Reward: -1806
Total Timesteps: 144280	 Episode Num: 211	 Reward: -1856
Total Timesteps: 144290	 Episode Num: 211	 Reward: -1906
Total Timesteps: 144300	 Episode Num: 211	 Reward: -1956
Total Timesteps: 144310	 Episode Num: 211	 Reward: -2006
Total Timesteps: 144320	 Episode Num: 211	 Reward: -2056
Total Timesteps: 144330	 Episode Num: 211	 Reward: -2106
Total Timesteps: 144340	 Episode Num: 211	 Reward: -2122
Total Timesteps: 144350	 Episode Num: 211	 Reward: -2002
Total Timesteps: 144360	 Episode Num: 211	 Reward: -1882
Total Timesteps: 144370	 Episode Num: 211	 Reward: -1762
Total Timesteps: 144380	 Episode Num: 211	 Reward: -1642
Total Timesteps: 144390	 Episode Num: 211	 Reward: -1607
Total Timesteps: 144400	 Episode Num: 211	 Reward: -1657
Total Timesteps: 144410	 Episode Num: 211	 Reward: -1707
Total Timesteps: 144420	 Episode Num: 211	 Reward: -1757
Total Timesteps: 144430	 Episode Num: 211	 Reward: -1807
Total Timesteps: 144440	 Episode Num: 211	 Reward: -1857
Total Timesteps: 144450	 Episode Num: 211	 Reward: -1907
Total Timesteps: 144460	 Episode Num: 211	 Reward: -1957
Total Timesteps: 144470	 Episode Num: 211	 Reward: -2007
Total Timesteps: 144480	 Episode Num: 211	 Reward: -2057
Total Timesteps: 144490	 Episode Num: 211	 Reward: -2107
Total Timesteps: 144500	 Episode Num: 211	 Reward: -2157
Total Timesteps: 144510	 Episode Num: 211	 Reward: -2207
Total Timesteps: 144520	 Episode Num: 211	 Reward: -2257
Total Timesteps: 144530	 Episode Num: 211	 Reward: -2307
Total Timesteps: 144540	 Episode Num: 211	 Reward: -2357
Total Timesteps: 144550	 Episode Num: 211	 Reward: -2407
Total Timesteps: 144560	 Episode Num: 211	 Reward: -2387
Total Timesteps: 144570	 Episode Num: 211	 Reward: -2367
Total Timesteps: 144580	 Episode Num: 211	 Reward: -2347
Total Timesteps: 144590	 Episode Num: 211	 Reward: -2327
Total Timesteps: 144600	 Episode Num: 211	 Reward: -2307
Total Timesteps: 144610	 Episode Num: 211	 Reward: -2287
Total Timesteps: 144620	 Episode Num: 211	 Reward: -2267
Total Timesteps: 144630	 Episode Num: 211	 Reward: -2296
Total Timesteps: 144640	 Episode Num: 211	 Reward: -2346
Total Timesteps: 144650	 Episode Num: 211	 Reward: -2396
Total Timesteps: 144660	 Episode Num: 211	 Reward: -2446
Total Timesteps: 144670	 Episode Num: 211	 Reward: -2496
Total Timesteps: 144680	 Episode Num: 211	 Reward: -2546
Total Timesteps: 144690	 Episode Num: 211	 Reward: -2596
Total Timesteps: 144700	 Episode Num: 211	 Reward: -2646
Total Timesteps: 144710	 Episode Num: 212	 Reward: -10
Total Timesteps: 144720	 Episode Num: 212	 Reward: 93
Total Timesteps: 144730	 Episode Num: 212	 Reward: 60
Total Timesteps: 144740	 Episode Num: 212	 Reward: 10
Total Timesteps: 144750	 Episode Num: 212	 Reward: -40
Total Timesteps: 144760	 Episode Num: 212	 Reward: -90
Total Timesteps: 144770	 Episode Num: 212	 Reward: -140
Total Timesteps: 144780	 Episode Num: 212	 Reward: -190
Total Timesteps: 144790	 Episode Num: 212	 Reward: -240
Total Timesteps: 144800	 Episode Num: 212	 Reward: -290
Total Timesteps: 144810	 Episode Num: 212	 Reward: -340
Total Timesteps: 144820	 Episode Num: 212	 Reward: -390
Total Timesteps: 144830	 Episode Num: 212	 Reward: -440
Total Timesteps: 144840	 Episode Num: 212	 Reward: -490
Total Timesteps: 144850	 Episode Num: 212	 Reward: -540
Total Timesteps: 144860	 Episode Num: 212	 Reward: -590
Total Timesteps: 144870	 Episode Num: 212	 Reward: -640
Total Timesteps: 144880	 Episode Num: 212	 Reward: -690
Total Timesteps: 144890	 Episode Num: 212	 Reward: -740
Total Timesteps: 144900	 Episode Num: 212	 Reward: -790
Total Timesteps: 144910	 Episode Num: 212	 Reward: -840
Total Timesteps: 144920	 Episode Num: 212	 Reward: -890
Total Timesteps: 144930	 Episode Num: 212	 Reward: -891
Total Timesteps: 144940	 Episode Num: 212	 Reward: -920
Total Timesteps: 144950	 Episode Num: 212	 Reward: -970
Total Timesteps: 144960	 Episode Num: 212	 Reward: -1020
Total Timesteps: 144970	 Episode Num: 212	 Reward: -1070
Total Timesteps: 144980	 Episode Num: 212	 Reward: -1120
Total Timesteps: 144990	 Episode Num: 212	 Reward: -1170
Total Timesteps: 145000	 Episode Num: 212	 Reward: -1220
Total Timesteps: 145010	 Episode Num: 212	 Reward: -1270
Total Timesteps: 145020	 Episode Num: 212	 Reward: -1320
Total Timesteps: 145030	 Episode Num: 212	 Reward: -1370
Total Timesteps: 145040	 Episode Num: 212	 Reward: -1420
Total Timesteps: 145050	 Episode Num: 212	 Reward: -1470
Total Timesteps: 145060	 Episode Num: 212	 Reward: -1520
Total Timesteps: 145070	 Episode Num: 212	 Reward: -1570
Total Timesteps: 145080	 Episode Num: 212	 Reward: -1620
Total Timesteps: 145090	 Episode Num: 212	 Reward: -1670
Total Timesteps: 145100	 Episode Num: 212	 Reward: -1720
Total Timesteps: 145110	 Episode Num: 212	 Reward: -1714
Total Timesteps: 145120	 Episode Num: 212	 Reward: -1750
Total Timesteps: 145130	 Episode Num: 212	 Reward: -1800
Total Timesteps: 145140	 Episode Num: 212	 Reward: -1780
Total Timesteps: 145150	 Episode Num: 212	 Reward: -1830
Total Timesteps: 145160	 Episode Num: 212	 Reward: -1880
Total Timesteps: 145170	 Episode Num: 212	 Reward: -1930
Total Timesteps: 145180	 Episode Num: 212	 Reward: -1980
Total Timesteps: 145190	 Episode Num: 212	 Reward: -2030
Total Timesteps: 145200	 Episode Num: 212	 Reward: -2080
Total Timesteps: 145210	 Episode Num: 212	 Reward: -2130
Total Timesteps: 145220	 Episode Num: 212	 Reward: -2180
Total Timesteps: 145230	 Episode Num: 212	 Reward: -2230
Total Timesteps: 145240	 Episode Num: 212	 Reward: -2280
Total Timesteps: 145250	 Episode Num: 212	 Reward: -2330
Total Timesteps: 145260	 Episode Num: 212	 Reward: -2380
Total Timesteps: 145270	 Episode Num: 212	 Reward: -2430
Total Timesteps: 145280	 Episode Num: 212	 Reward: -2480
Total Timesteps: 145290	 Episode Num: 212	 Reward: -2462
Total Timesteps: 145300	 Episode Num: 212	 Reward: -2512
Total Timesteps: 145310	 Episode Num: 212	 Reward: -2562
Total Timesteps: 145320	 Episode Num: 212	 Reward: -2612
Total Timesteps: 145330	 Episode Num: 212	 Reward: -2662
Total Timesteps: 145340	 Episode Num: 212	 Reward: -2712
Total Timesteps: 145350	 Episode Num: 212	 Reward: -2762
Total Timesteps: 145360	 Episode Num: 212	 Reward: -2812
Total Timesteps: 145370	 Episode Num: 212	 Reward: -2862
Total Timesteps: 145380	 Episode Num: 212	 Reward: -2912
Total Timesteps: 145390	 Episode Num: 212	 Reward: -2962
Total Timesteps: 145400	 Episode Num: 212	 Reward: -2949
Total Timesteps: 145410	 Episode Num: 212	 Reward: -2971
Total Timesteps: 145420	 Episode Num: 212	 Reward: -3021
Total Timesteps: 145430	 Episode Num: 212	 Reward: -3071
Total Timesteps: 145440	 Episode Num: 212	 Reward: -3121
Total Timesteps: 145450	 Episode Num: 212	 Reward: -3171
Total Timesteps: 145460	 Episode Num: 212	 Reward: -3221
Total Timesteps: 145470	 Episode Num: 212	 Reward: -3271
Total Timesteps: 145480	 Episode Num: 212	 Reward: -3321
Total Timesteps: 145490	 Episode Num: 212	 Reward: -3371
Total Timesteps: 145500	 Episode Num: 212	 Reward: -3421
Total Timesteps: 145510	 Episode Num: 212	 Reward: -3471
Total Timesteps: 145520	 Episode Num: 212	 Reward: -3521
Total Timesteps: 145530	 Episode Num: 212	 Reward: -3501
Total Timesteps: 145540	 Episode Num: 212	 Reward: -3537
Total Timesteps: 145550	 Episode Num: 212	 Reward: -3587
Total Timesteps: 145560	 Episode Num: 212	 Reward: -3602
Total Timesteps: 145570	 Episode Num: 212	 Reward: -3610
Total Timesteps: 145580	 Episode Num: 212	 Reward: -3660
Total Timesteps: 145590	 Episode Num: 212	 Reward: -3710
Total Timesteps: 145600	 Episode Num: 212	 Reward: -3760
Total Timesteps: 145610	 Episode Num: 212	 Reward: -3810
Total Timesteps: 145620	 Episode Num: 212	 Reward: -3860
Total Timesteps: 145630	 Episode Num: 212	 Reward: -3910
Total Timesteps: 145640	 Episode Num: 212	 Reward: -3960
Total Timesteps: 145650	 Episode Num: 212	 Reward: -4010
Total Timesteps: 145660	 Episode Num: 212	 Reward: -4060
Total Timesteps: 145670	 Episode Num: 212	 Reward: -4110
Total Timesteps: 145680	 Episode Num: 212	 Reward: -4160
Total Timesteps: 145690	 Episode Num: 212	 Reward: -4210
Total Timesteps: 145700	 Episode Num: 212	 Reward: -4260
Total Timesteps: 145710	 Episode Num: 213	 Reward: -5
Total Timesteps: 145720	 Episode Num: 213	 Reward: -55
Total Timesteps: 145730	 Episode Num: 213	 Reward: -105
Total Timesteps: 145740	 Episode Num: 213	 Reward: -155
Total Timesteps: 145750	 Episode Num: 213	 Reward: -205
Total Timesteps: 145760	 Episode Num: 213	 Reward: -255
Total Timesteps: 145770	 Episode Num: 213	 Reward: -305
Total Timesteps: 145780	 Episode Num: 213	 Reward: -355
Total Timesteps: 145790	 Episode Num: 213	 Reward: -405
Total Timesteps: 145800	 Episode Num: 213	 Reward: -455
Total Timesteps: 145810	 Episode Num: 213	 Reward: -505
Total Timesteps: 145820	 Episode Num: 213	 Reward: -555
Total Timesteps: 145830	 Episode Num: 213	 Reward: -605
Total Timesteps: 145840	 Episode Num: 213	 Reward: -655
Total Timesteps: 145850	 Episode Num: 213	 Reward: -603
Total Timesteps: 145860	 Episode Num: 213	 Reward: -568
Total Timesteps: 145870	 Episode Num: 213	 Reward: -618
Total Timesteps: 145880	 Episode Num: 213	 Reward: -668
Total Timesteps: 145890	 Episode Num: 213	 Reward: -718
Total Timesteps: 145900	 Episode Num: 213	 Reward: -768
Total Timesteps: 145910	 Episode Num: 213	 Reward: -818
Total Timesteps: 145920	 Episode Num: 213	 Reward: -868
Total Timesteps: 145930	 Episode Num: 213	 Reward: -883
Total Timesteps: 145940	 Episode Num: 213	 Reward: -898
Total Timesteps: 145950	 Episode Num: 213	 Reward: -948
Total Timesteps: 145960	 Episode Num: 213	 Reward: -998
Total Timesteps: 145970	 Episode Num: 213	 Reward: -1048
Total Timesteps: 145980	 Episode Num: 213	 Reward: -1098
Total Timesteps: 145990	 Episode Num: 213	 Reward: -1148
Total Timesteps: 146000	 Episode Num: 213	 Reward: -1198
Total Timesteps: 146010	 Episode Num: 213	 Reward: -1248
Total Timesteps: 146020	 Episode Num: 213	 Reward: -1298
Total Timesteps: 146030	 Episode Num: 213	 Reward: -1348
Total Timesteps: 146040	 Episode Num: 213	 Reward: -1349
Total Timesteps: 146050	 Episode Num: 213	 Reward: -1378
Total Timesteps: 146060	 Episode Num: 213	 Reward: -1428
Total Timesteps: 146070	 Episode Num: 213	 Reward: -1478
Total Timesteps: 146080	 Episode Num: 213	 Reward: -1528
Total Timesteps: 146090	 Episode Num: 213	 Reward: -1578
Total Timesteps: 146100	 Episode Num: 213	 Reward: -1628
Total Timesteps: 146110	 Episode Num: 213	 Reward: -1678
Total Timesteps: 146120	 Episode Num: 213	 Reward: -1728
Total Timesteps: 146130	 Episode Num: 213	 Reward: -1778
Total Timesteps: 146140	 Episode Num: 213	 Reward: -1828
Total Timesteps: 146150	 Episode Num: 213	 Reward: -1878
Total Timesteps: 146160	 Episode Num: 213	 Reward: -1928
Total Timesteps: 146170	 Episode Num: 213	 Reward: -1978
Total Timesteps: 146180	 Episode Num: 213	 Reward: -2028
Total Timesteps: 146190	 Episode Num: 213	 Reward: -2078
Total Timesteps: 146200	 Episode Num: 213	 Reward: -2128
Total Timesteps: 146210	 Episode Num: 213	 Reward: -2178
Total Timesteps: 146220	 Episode Num: 213	 Reward: -2228
Total Timesteps: 146230	 Episode Num: 213	 Reward: -2278
Total Timesteps: 146240	 Episode Num: 213	 Reward: -2328
Total Timesteps: 146250	 Episode Num: 213	 Reward: -2378
Total Timesteps: 146260	 Episode Num: 213	 Reward: -2428
Total Timesteps: 146270	 Episode Num: 213	 Reward: -2478
Total Timesteps: 146280	 Episode Num: 213	 Reward: -2528
Total Timesteps: 146290	 Episode Num: 213	 Reward: -2578
Total Timesteps: 146300	 Episode Num: 213	 Reward: -2628
Total Timesteps: 146310	 Episode Num: 213	 Reward: -2661
Total Timesteps: 146320	 Episode Num: 213	 Reward: -2541
Total Timesteps: 146330	 Episode Num: 213	 Reward: -2431
Total Timesteps: 146340	 Episode Num: 213	 Reward: -2439
Total Timesteps: 146350	 Episode Num: 213	 Reward: -2489
Total Timesteps: 146360	 Episode Num: 213	 Reward: -2539
Total Timesteps: 146370	 Episode Num: 213	 Reward: -2589
Total Timesteps: 146380	 Episode Num: 213	 Reward: -2639
Total Timesteps: 146390	 Episode Num: 213	 Reward: -2689
Total Timesteps: 146400	 Episode Num: 213	 Reward: -2739
Total Timesteps: 146410	 Episode Num: 213	 Reward: -2789
Total Timesteps: 146420	 Episode Num: 213	 Reward: -2839
Total Timesteps: 146430	 Episode Num: 213	 Reward: -2889
Total Timesteps: 146440	 Episode Num: 213	 Reward: -2939
Total Timesteps: 146450	 Episode Num: 213	 Reward: -2989
Total Timesteps: 146460	 Episode Num: 213	 Reward: -3039
Total Timesteps: 146470	 Episode Num: 213	 Reward: -3089
Total Timesteps: 146480	 Episode Num: 213	 Reward: -3139
Total Timesteps: 146490	 Episode Num: 213	 Reward: -3189
Total Timesteps: 146500	 Episode Num: 213	 Reward: -3239
Total Timesteps: 146510	 Episode Num: 213	 Reward: -3289
Total Timesteps: 146520	 Episode Num: 213	 Reward: -3325
Total Timesteps: 146530	 Episode Num: 213	 Reward: -3319
Total Timesteps: 146540	 Episode Num: 213	 Reward: -3369
Total Timesteps: 146550	 Episode Num: 213	 Reward: -3419
Total Timesteps: 146560	 Episode Num: 213	 Reward: -3469
Total Timesteps: 146570	 Episode Num: 213	 Reward: -3519
Total Timesteps: 146580	 Episode Num: 213	 Reward: -3569
Total Timesteps: 146590	 Episode Num: 213	 Reward: -3619
Total Timesteps: 146600	 Episode Num: 213	 Reward: -3669
Total Timesteps: 146610	 Episode Num: 213	 Reward: -3719
Total Timesteps: 146620	 Episode Num: 213	 Reward: -3769
Total Timesteps: 146630	 Episode Num: 213	 Reward: -3819
Total Timesteps: 146640	 Episode Num: 213	 Reward: -3869
Total Timesteps: 146650	 Episode Num: 213	 Reward: -3919
Total Timesteps: 146660	 Episode Num: 213	 Reward: -3969
Total Timesteps: 146670	 Episode Num: 213	 Reward: -4019
Total Timesteps: 146680	 Episode Num: 213	 Reward: -4069
Total Timesteps: 146690	 Episode Num: 213	 Reward: -4119
Total Timesteps: 146700	 Episode Num: 213	 Reward: -4169
Total Timesteps: 146710	 Episode Num: 213	 Reward: -4219
Total Timesteps: 146720	 Episode Num: 214	 Reward: -50
Total Timesteps: 146730	 Episode Num: 214	 Reward: -100
Total Timesteps: 146740	 Episode Num: 214	 Reward: -150
Total Timesteps: 146750	 Episode Num: 214	 Reward: -200
Total Timesteps: 146760	 Episode Num: 214	 Reward: -250
Total Timesteps: 146770	 Episode Num: 214	 Reward: -300
Total Timesteps: 146780	 Episode Num: 214	 Reward: -315
Total Timesteps: 146790	 Episode Num: 214	 Reward: -309
Total Timesteps: 146800	 Episode Num: 214	 Reward: -359
Total Timesteps: 146810	 Episode Num: 214	 Reward: -409
Total Timesteps: 146820	 Episode Num: 214	 Reward: -459
Total Timesteps: 146830	 Episode Num: 214	 Reward: -509
Total Timesteps: 146840	 Episode Num: 214	 Reward: -559
Total Timesteps: 146850	 Episode Num: 214	 Reward: -609
Total Timesteps: 146860	 Episode Num: 214	 Reward: -659
Total Timesteps: 146870	 Episode Num: 214	 Reward: -709
Total Timesteps: 146880	 Episode Num: 214	 Reward: -759
Total Timesteps: 146890	 Episode Num: 214	 Reward: -788
Total Timesteps: 146900	 Episode Num: 214	 Reward: -768
Total Timesteps: 146910	 Episode Num: 214	 Reward: -804
Total Timesteps: 146920	 Episode Num: 214	 Reward: -854
Total Timesteps: 146930	 Episode Num: 214	 Reward: -904
Total Timesteps: 146940	 Episode Num: 214	 Reward: -954
Total Timesteps: 146950	 Episode Num: 214	 Reward: -1004
Total Timesteps: 146960	 Episode Num: 214	 Reward: -1054
Total Timesteps: 146970	 Episode Num: 214	 Reward: -1104
Total Timesteps: 146980	 Episode Num: 214	 Reward: -1154
Total Timesteps: 146990	 Episode Num: 214	 Reward: -1153
Total Timesteps: 147000	 Episode Num: 214	 Reward: -1033
Total Timesteps: 147010	 Episode Num: 214	 Reward: -1066
Total Timesteps: 147020	 Episode Num: 214	 Reward: -1116
Total Timesteps: 147030	 Episode Num: 214	 Reward: -1047
Total Timesteps: 147040	 Episode Num: 214	 Reward: -1029
Total Timesteps: 147050	 Episode Num: 214	 Reward: -1079
Total Timesteps: 147060	 Episode Num: 214	 Reward: -1129
Total Timesteps: 147070	 Episode Num: 214	 Reward: -1179
Total Timesteps: 147080	 Episode Num: 214	 Reward: -1229
Total Timesteps: 147090	 Episode Num: 214	 Reward: -1279
Total Timesteps: 147100	 Episode Num: 214	 Reward: -1329
Total Timesteps: 147110	 Episode Num: 214	 Reward: -1379
Total Timesteps: 147120	 Episode Num: 214	 Reward: -1429
Total Timesteps: 147130	 Episode Num: 214	 Reward: -1479
Total Timesteps: 147140	 Episode Num: 214	 Reward: -1529
Total Timesteps: 147150	 Episode Num: 214	 Reward: -1579
Total Timesteps: 147160	 Episode Num: 214	 Reward: -1629
Total Timesteps: 147170	 Episode Num: 214	 Reward: -1679
Total Timesteps: 147180	 Episode Num: 214	 Reward: -1729
Total Timesteps: 147190	 Episode Num: 214	 Reward: -1779
Total Timesteps: 147200	 Episode Num: 214	 Reward: -1829
Total Timesteps: 147210	 Episode Num: 214	 Reward: -1879
Total Timesteps: 147220	 Episode Num: 214	 Reward: -1929
Total Timesteps: 147230	 Episode Num: 214	 Reward: -1979
Total Timesteps: 147240	 Episode Num: 214	 Reward: -2029
Total Timesteps: 147250	 Episode Num: 214	 Reward: -2079
Total Timesteps: 147260	 Episode Num: 214	 Reward: -2129
Total Timesteps: 147270	 Episode Num: 214	 Reward: -2179
Total Timesteps: 147280	 Episode Num: 214	 Reward: -2229
Total Timesteps: 147290	 Episode Num: 214	 Reward: -2279
Total Timesteps: 147300	 Episode Num: 214	 Reward: -2329
Total Timesteps: 147310	 Episode Num: 214	 Reward: -2379
Total Timesteps: 147320	 Episode Num: 214	 Reward: -2429
Total Timesteps: 147330	 Episode Num: 214	 Reward: -2479
Total Timesteps: 147340	 Episode Num: 214	 Reward: -2529
Total Timesteps: 147350	 Episode Num: 214	 Reward: -2579
Total Timesteps: 147360	 Episode Num: 214	 Reward: -2629
Total Timesteps: 147370	 Episode Num: 214	 Reward: -2679
Total Timesteps: 147380	 Episode Num: 214	 Reward: -2729
Total Timesteps: 147390	 Episode Num: 214	 Reward: -2779
Total Timesteps: 147400	 Episode Num: 214	 Reward: -2829
Total Timesteps: 147410	 Episode Num: 214	 Reward: -2777
Total Timesteps: 147420	 Episode Num: 214	 Reward: -2657
Total Timesteps: 147430	 Episode Num: 214	 Reward: -2537
Total Timesteps: 147440	 Episode Num: 214	 Reward: -2417
Total Timesteps: 147450	 Episode Num: 214	 Reward: -2399
Total Timesteps: 147460	 Episode Num: 214	 Reward: -2449
Total Timesteps: 147470	 Episode Num: 214	 Reward: -2499
Total Timesteps: 147480	 Episode Num: 214	 Reward: -2549
Total Timesteps: 147490	 Episode Num: 214	 Reward: -2599
Total Timesteps: 147500	 Episode Num: 214	 Reward: -2649
Total Timesteps: 147510	 Episode Num: 214	 Reward: -2699
Total Timesteps: 147520	 Episode Num: 214	 Reward: -2749
Total Timesteps: 147530	 Episode Num: 214	 Reward: -2799
Total Timesteps: 147540	 Episode Num: 214	 Reward: -2849
Total Timesteps: 147550	 Episode Num: 214	 Reward: -2899
Total Timesteps: 147560	 Episode Num: 214	 Reward: -2949
Total Timesteps: 147570	 Episode Num: 214	 Reward: -2999
Total Timesteps: 147580	 Episode Num: 214	 Reward: -3049
Total Timesteps: 147590	 Episode Num: 214	 Reward: -3099
Total Timesteps: 147600	 Episode Num: 214	 Reward: -3030
Total Timesteps: 147610	 Episode Num: 214	 Reward: -2910
Total Timesteps: 147620	 Episode Num: 214	 Reward: -2790
Total Timesteps: 147630	 Episode Num: 214	 Reward: -2740
Total Timesteps: 147640	 Episode Num: 214	 Reward: -2734
Total Timesteps: 147650	 Episode Num: 214	 Reward: -2784
Total Timesteps: 147660	 Episode Num: 214	 Reward: -2834
Total Timesteps: 147670	 Episode Num: 214	 Reward: -2884
Total Timesteps: 147680	 Episode Num: 214	 Reward: -2934
Total Timesteps: 147690	 Episode Num: 214	 Reward: -2984
Total Timesteps: 147700	 Episode Num: 214	 Reward: -3034
Total Timesteps: 147710	 Episode Num: 214	 Reward: -3084
Total Timesteps: 147720	 Episode Num: 215	 Reward: -45
Total Timesteps: 147730	 Episode Num: 215	 Reward: -95
Total Timesteps: 147740	 Episode Num: 215	 Reward: -145
Total Timesteps: 147750	 Episode Num: 215	 Reward: -195
Total Timesteps: 147760	 Episode Num: 215	 Reward: -245
Total Timesteps: 147770	 Episode Num: 215	 Reward: -295
Total Timesteps: 147780	 Episode Num: 215	 Reward: -345
Total Timesteps: 147790	 Episode Num: 215	 Reward: -395
Total Timesteps: 147800	 Episode Num: 215	 Reward: -445
Total Timesteps: 147810	 Episode Num: 215	 Reward: -495
Total Timesteps: 147820	 Episode Num: 215	 Reward: -545
Total Timesteps: 147830	 Episode Num: 215	 Reward: -595
Total Timesteps: 147840	 Episode Num: 215	 Reward: -645
Total Timesteps: 147850	 Episode Num: 215	 Reward: -695
Total Timesteps: 147860	 Episode Num: 215	 Reward: -745
